,time_current,Prevailing Wind Magnitude (MPH)_current,Gust Wind Magnitude (MPH)_current,Vis (MI)_current,Cloud Height 1 (100s of ft)_current,Cloud Height 2 (100s of ft)_current,Cloud Height 3 (100s of ft)_current,Cloud Height 4 (100s of ft)_current,Air Temp (F)_current,Dewpoint (F)_current,6hr Max (F)_current,6hr Min (F)_current,Rel Hum_current,Wind Chill (F)_current,Heat Index (F)_current,Sea Level Pressure (MB)_current,Precip 1hr_current,Precip 3hr_current,Precip 6hr_current
711,13.9,10.0,,10.0,180.0,250.0,,,44.1,35.1,,,71.0,39.0,,1004.6,,,
712,13.9,10.0,,10.0,180.0,250.0,,,44.1,35.1,,,71.0,39.0,,1004.6,,,
713,13.9,10.0,,10.0,180.0,250.0,,,44.1,35.1,,,71.0,39.0,,1004.6,,,
714,14.9,15.0,,10.0,160.0,250.0,,,46.0,34.0,,,63.0,40.0,,1004.7,,,
715,14.9,15.0,,10.0,160.0,250.0,,,46.0,34.0,,,63.0,40.0,,1004.7,,,
716,14.9,15.0,,10.0,160.0,250.0,,,46.0,34.0,,,63.0,40.0,,1004.7,,,
717,14.9,15.0,,10.0,160.0,250.0,,,46.0,34.0,,,63.0,40.0,,1004.7,,,
718,14.9,15.0,,10.0,160.0,250.0,,,46.0,34.0,,,63.0,40.0,,1004.7,,,
719,14.9,15.0,,10.0,160.0,250.0,,,46.0,34.0,,,63.0,40.0,,1004.7,,,
720,15.9,13.0,20.0,10.0,120.0,200.0,250.0,,48.0,34.0,,,58.0,43.0,,1004.5,,,
721,15.9,13.0,20.0,10.0,120.0,200.0,250.0,,48.0,34.0,,,58.0,43.0,,1004.5,,,
722,15.9,13.0,20.0,10.0,120.0,200.0,250.0,,48.0,34.0,,,58.0,43.0,,1004.5,,,
723,15.9,13.0,20.0,10.0,120.0,200.0,250.0,,48.0,34.0,,,58.0,43.0,,1004.5,,,
724,15.9,13.0,20.0,10.0,120.0,200.0,250.0,,48.0,34.0,,,58.0,43.0,,1004.5,,,
725,15.9,13.0,20.0,10.0,120.0,200.0,250.0,,48.0,34.0,,,58.0,43.0,,1004.5,,,
726,16.9,13.0,,10.0,110.0,,,,48.9,32.0,,,52.0,44.0,,1003.3,,,
727,16.9,13.0,,10.0,110.0,,,,48.9,32.0,,,52.0,44.0,,1003.3,,,
728,16.9,13.0,,10.0,110.0,,,,48.9,32.0,,,52.0,44.0,,1003.3,,,
729,16.9,13.0,,10.0,110.0,,,,48.9,32.0,,,52.0,44.0,,1003.3,,,
730,16.9,13.0,,10.0,110.0,,,,48.9,32.0,,,52.0,44.0,,1003.3,,,
731,16.9,13.0,,10.0,110.0,,,,48.9,32.0,,,52.0,44.0,,1003.3,,,
732,17.9,8.0,,10.0,100.0,140.0,,,48.0,34.0,48.9,39.9,58.0,45.0,,1002.7,,,
733,17.9,8.0,,10.0,100.0,140.0,,,48.0,34.0,48.9,39.9,58.0,45.0,,1002.7,,,
734,17.9,8.0,,10.0,100.0,140.0,,,48.0,34.0,48.9,39.9,58.0,45.0,,1002.7,,,
735,17.9,8.0,,10.0,100.0,140.0,,,48.0,34.0,48.9,39.9,58.0,45.0,,1002.7,,,
736,17.9,8.0,,10.0,100.0,140.0,,,48.0,34.0,48.9,39.9,58.0,45.0,,1002.7,,,
737,17.9,8.0,,10.0,100.0,140.0,,,48.0,34.0,48.9,39.9,58.0,45.0,,1002.7,,,
738,18.9,5.0,,10.0,75.0,110.0,200.0,,50.0,33.1,,,52.0,49.0,,1002.1,,,
739,18.9,5.0,,10.0,75.0,110.0,200.0,,50.0,33.1,,,52.0,49.0,,1002.1,,,
740,18.9,5.0,,10.0,75.0,110.0,200.0,,50.0,33.1,,,52.0,49.0,,1002.1,,,
741,18.9,5.0,,10.0,75.0,110.0,200.0,,50.0,33.1,,,52.0,49.0,,1002.1,,,
742,18.9,5.0,,10.0,75.0,110.0,200.0,,50.0,33.1,,,52.0,49.0,,1002.1,,,
743,18.9,5.0,,10.0,75.0,110.0,200.0,,50.0,33.1,,,52.0,49.0,,1002.1,,,
744,19.9,7.0,,10.0,65.0,100.0,200.0,,48.0,34.0,,,58.0,45.0,,1002.3,,,
745,19.9,7.0,,10.0,65.0,100.0,200.0,,48.0,34.0,,,58.0,45.0,,1002.3,,,
746,19.9,7.0,,10.0,65.0,100.0,200.0,,48.0,34.0,,,58.0,45.0,,1002.3,,,
747,19.9,7.0,,10.0,65.0,100.0,200.0,,48.0,34.0,,,58.0,45.0,,1002.3,,,
748,19.9,7.0,,10.0,65.0,100.0,200.0,,48.0,34.0,,,58.0,45.0,,1002.3,,,
749,19.9,7.0,,10.0,65.0,100.0,200.0,,48.0,34.0,,,58.0,45.0,,1002.3,,,
750,20.9,6.0,,10.0,95.0,130.0,200.0,,48.9,33.1,,,55.0,47.0,,1002.3,,,
751,20.9,6.0,,10.0,95.0,130.0,200.0,,48.9,33.1,,,55.0,47.0,,1002.3,,,
752,20.9,6.0,,10.0,95.0,130.0,200.0,,48.9,33.1,,,55.0,47.0,,1002.3,,,
753,20.9,6.0,,10.0,95.0,130.0,200.0,,48.9,33.1,,,55.0,47.0,,1002.3,,,
754,20.9,6.0,,10.0,95.0,130.0,200.0,,48.9,33.1,,,55.0,47.0,,1002.3,,,
755,20.9,6.0,,10.0,95.0,130.0,200.0,,48.9,33.1,,,55.0,47.0,,1002.3,,,
756,21.9,7.0,,10.0,95.0,170.0,250.0,,48.0,33.1,,,56.0,45.0,,1002.2,,,
757,21.9,7.0,,10.0,95.0,170.0,250.0,,48.0,33.1,,,56.0,45.0,,1002.2,,,
758,21.9,7.0,,10.0,95.0,170.0,250.0,,48.0,33.1,,,56.0,45.0,,1002.2,,,
759,21.9,7.0,,10.0,95.0,170.0,250.0,,48.0,33.1,,,56.0,45.0,,1002.2,,,
760,21.9,7.0,,10.0,95.0,170.0,250.0,,48.0,33.1,,,56.0,45.0,,1002.2,,,
761,21.9,7.0,,10.0,95.0,170.0,250.0,,48.0,33.1,,,56.0,45.0,,1002.2,,,
762,22.9,8.0,,10.0,60.0,100.0,,,46.0,32.0,,,58.0,42.0,,1002.4,,,
763,22.9,8.0,,10.0,60.0,100.0,,,46.0,32.0,,,58.0,42.0,,1002.4,,,
764,22.9,8.0,,10.0,60.0,100.0,,,46.0,32.0,,,58.0,42.0,,1002.4,,,
765,22.9,8.0,,10.0,60.0,100.0,,,46.0,32.0,,,58.0,42.0,,1002.4,,,
766,22.9,8.0,,10.0,60.0,100.0,,,46.0,32.0,,,58.0,42.0,,1002.4,,,
767,22.9,8.0,,10.0,60.0,100.0,,,46.0,32.0,,,58.0,42.0,,1002.4,,,
768,23.9,10.0,,10.0,55.0,100.0,,,45.0,30.9,50.0,44.1,58.0,40.0,,1001.9,,,
769,23.9,10.0,,10.0,55.0,100.0,,,45.0,30.9,50.0,44.1,58.0,40.0,,1001.9,,,
770,23.9,10.0,,10.0,55.0,100.0,,,45.0,30.9,50.0,44.1,58.0,40.0,,1001.9,,,
771,23.9,10.0,,10.0,55.0,100.0,,,45.0,30.9,50.0,44.1,58.0,40.0,,1001.9,,,
772,23.9,10.0,,10.0,55.0,100.0,,,45.0,30.9,50.0,44.1,58.0,40.0,,1001.9,,,
773,23.9,10.0,,10.0,55.0,100.0,,,45.0,30.9,50.0,44.1,58.0,40.0,,1001.9,,,
774,0.9,5.0,,10.0,80.0,110.0,,,44.1,33.1,,,65.0,42.0,,1000.8,,,
775,0.9,5.0,,10.0,80.0,110.0,,,44.1,33.1,,,65.0,42.0,,1000.8,,,
776,0.9,5.0,,10.0,80.0,110.0,,,44.1,33.1,,,65.0,42.0,,1000.8,,,
777,0.9,5.0,,10.0,80.0,110.0,,,44.1,33.1,,,65.0,42.0,,1000.8,,,
778,0.9,5.0,,10.0,80.0,110.0,,,44.1,33.1,,,65.0,42.0,,1000.8,,,
779,0.9,5.0,,10.0,80.0,110.0,,,44.1,33.1,,,65.0,42.0,,1000.8,,,
780,1.9,6.0,,10.0,110.0,,,,42.1,35.1,,,76.0,39.0,,1000.2,,,
781,1.9,6.0,,10.0,110.0,,,,42.1,35.1,,,76.0,39.0,,1000.2,,,
782,1.9,6.0,,10.0,110.0,,,,42.1,35.1,,,76.0,39.0,,1000.2,,,
783,1.9,6.0,,10.0,110.0,,,,42.1,35.1,,,76.0,39.0,,1000.2,,,
784,1.9,6.0,,10.0,110.0,,,,42.1,35.1,,,76.0,39.0,,1000.2,,,
785,1.9,6.0,,10.0,110.0,,,,42.1,35.1,,,76.0,39.0,,1000.2,,,
786,2.9,5.0,,10.0,10.0,80.0,,,42.1,37.0,,,82.0,40.0,,1000.5,,,
787,2.9,5.0,,10.0,10.0,80.0,,,42.1,37.0,,,82.0,40.0,,1000.5,,,
788,2.9,5.0,,10.0,10.0,80.0,,,42.1,37.0,,,82.0,40.0,,1000.5,,,
789,2.9,5.0,,10.0,10.0,80.0,,,42.1,37.0,,,82.0,40.0,,1000.5,,,
790,2.9,5.0,,10.0,10.0,80.0,,,42.1,37.0,,,82.0,40.0,,1000.5,,,
791,2.9,5.0,,10.0,10.0,80.0,,,42.1,37.0,,,82.0,40.0,,1000.5,,,
792,3.9,6.0,,10.0,11.0,70.0,,,43.0,39.0,,,86.0,40.0,,999.8,,,
793,3.9,6.0,,10.0,11.0,70.0,,,43.0,39.0,,,86.0,40.0,,999.8,,,
794,3.9,6.0,,10.0,11.0,70.0,,,43.0,39.0,,,86.0,40.0,,999.8,,,
795,3.9,6.0,,10.0,11.0,70.0,,,43.0,39.0,,,86.0,40.0,,999.8,,,
796,3.9,6.0,,10.0,11.0,70.0,,,43.0,39.0,,,86.0,40.0,,999.8,,,
797,3.9,6.0,,10.0,11.0,70.0,,,43.0,39.0,,,86.0,40.0,,999.8,,,
798,4.9,6.0,,10.0,13.0,85.0,,,41.0,37.9,,,89.0,38.0,,998.2,,,
799,4.9,6.0,,10.0,13.0,85.0,,,41.0,37.9,,,89.0,38.0,,998.2,,,
800,4.9,6.0,,10.0,13.0,85.0,,,41.0,37.9,,,89.0,38.0,,998.2,,,
801,4.9,6.0,,10.0,13.0,85.0,,,41.0,37.9,,,89.0,38.0,,998.2,,,
802,4.9,6.0,,10.0,13.0,85.0,,,41.0,37.9,,,89.0,38.0,,998.2,,,
803,4.9,6.0,,10.0,13.0,85.0,,,41.0,37.9,,,89.0,38.0,,998.2,,,
804,5.9,6.0,,9.0,12.0,,,,39.9,37.9,45.0,39.9,93.0,36.0,,997.2,,,
805,5.9,6.0,,9.0,12.0,,,,39.9,37.9,45.0,39.9,93.0,36.0,,997.2,,,
806,5.9,6.0,,9.0,12.0,,,,39.9,37.9,45.0,39.9,93.0,36.0,,997.2,,,
807,5.9,6.0,,9.0,12.0,,,,39.9,37.9,45.0,39.9,93.0,36.0,,997.2,,,
808,5.9,6.0,,9.0,12.0,,,,39.9,37.9,45.0,39.9,93.0,36.0,,997.2,,,
809,5.9,6.0,,9.0,12.0,,,,39.9,37.9,45.0,39.9,93.0,36.0,,997.2,,,
810,6.9,5.0,,9.0,11.0,50.0,,,39.0,37.9,,,96.0,36.0,,996.3,,,
811,6.9,5.0,,9.0,11.0,50.0,,,39.0,37.9,,,96.0,36.0,,996.3,,,
812,6.9,5.0,,9.0,11.0,50.0,,,39.0,37.9,,,96.0,36.0,,996.3,,,
813,6.9,5.0,,9.0,11.0,50.0,,,39.0,37.9,,,96.0,36.0,,996.3,,,
814,6.9,5.0,,9.0,11.0,50.0,,,39.0,37.9,,,96.0,36.0,,996.3,,,
815,6.9,5.0,,9.0,11.0,50.0,,,39.0,37.9,,,96.0,36.0,,996.3,,,
816,8.9,3.0,,10.0,11.0,45.0,,,39.9,39.0,,,97.0,,,994.9,,,
817,8.9,3.0,,10.0,11.0,45.0,,,39.9,39.0,,,97.0,,,994.9,,,
818,8.9,3.0,,10.0,11.0,45.0,,,39.9,39.0,,,97.0,,,994.9,,,
819,8.9,3.0,,10.0,11.0,45.0,,,39.9,39.0,,,97.0,,,994.9,,,
820,8.9,3.0,,10.0,11.0,45.0,,,39.9,39.0,,,97.0,,,994.9,,,
821,8.9,3.0,,10.0,11.0,45.0,,,39.9,39.0,,,97.0,,,994.9,,,
822,9.9,6.0,,10.0,21.0,49.0,,,42.1,41.0,,,96.0,39.0,,994.0,,,
823,9.9,6.0,,10.0,21.0,49.0,,,42.1,41.0,,,96.0,39.0,,994.0,,,
824,9.9,6.0,,10.0,21.0,49.0,,,42.1,41.0,,,96.0,39.0,,994.0,,,
825,9.9,6.0,,10.0,21.0,49.0,,,42.1,41.0,,,96.0,39.0,,994.0,,,
826,9.9,6.0,,10.0,21.0,49.0,,,42.1,41.0,,,96.0,39.0,,994.0,,,
827,9.9,6.0,,10.0,21.0,49.0,,,42.1,41.0,,,96.0,39.0,,994.0,,,
828,10.9,6.0,,10.0,24.0,55.0,,,42.1,39.9,,,92.0,39.0,,993.8,,,
829,10.9,6.0,,10.0,24.0,55.0,,,42.1,39.9,,,92.0,39.0,,993.8,,,
830,10.9,6.0,,10.0,24.0,55.0,,,42.1,39.9,,,92.0,39.0,,993.8,,,
831,10.9,6.0,,10.0,24.0,55.0,,,42.1,39.9,,,92.0,39.0,,993.8,,,
832,10.9,6.0,,10.0,24.0,55.0,,,42.1,39.9,,,92.0,39.0,,993.8,,,
833,10.9,6.0,,10.0,24.0,55.0,,,42.1,39.9,,,92.0,39.0,,993.8,,,
834,11.9,7.0,,10.0,28.0,40.0,100.0,,42.1,39.9,43.0,39.0,92.0,38.0,,993.6,,,
835,11.9,7.0,,10.0,28.0,40.0,100.0,,42.1,39.9,43.0,39.0,92.0,38.0,,993.6,,,
836,11.9,7.0,,10.0,28.0,40.0,100.0,,42.1,39.9,43.0,39.0,92.0,38.0,,993.6,,,
837,11.9,7.0,,10.0,28.0,40.0,100.0,,42.1,39.9,43.0,39.0,92.0,38.0,,993.6,,,
838,11.9,7.0,,10.0,28.0,40.0,100.0,,42.1,39.9,43.0,39.0,92.0,38.0,,993.6,,,
839,11.9,7.0,,10.0,28.0,40.0,100.0,,42.1,39.9,43.0,39.0,92.0,38.0,,993.6,,,
840,12.9,7.0,,10.0,11.0,90.0,120.0,,43.0,41.0,,,93.0,39.0,,992.8,,,
841,12.9,7.0,,10.0,11.0,90.0,120.0,,43.0,41.0,,,93.0,39.0,,992.8,,,
842,12.9,7.0,,10.0,11.0,90.0,120.0,,43.0,41.0,,,93.0,39.0,,992.8,,,
843,12.9,7.0,,10.0,11.0,90.0,120.0,,43.0,41.0,,,93.0,39.0,,992.8,,,
844,12.9,7.0,,10.0,11.0,90.0,120.0,,43.0,41.0,,,93.0,39.0,,992.8,,,
845,12.9,7.0,,10.0,11.0,90.0,120.0,,43.0,41.0,,,93.0,39.0,,992.8,,,
846,13.9,8.0,,10.0,14.0,100.0,,,45.0,42.1,,,90.0,41.0,,992.7,,,
847,13.9,8.0,,10.0,14.0,100.0,,,45.0,42.1,,,90.0,41.0,,992.7,,,
848,13.9,8.0,,10.0,14.0,100.0,,,45.0,42.1,,,90.0,41.0,,992.7,,,
849,13.9,8.0,,10.0,14.0,100.0,,,45.0,42.1,,,90.0,41.0,,992.7,,,
850,13.9,8.0,,10.0,14.0,100.0,,,45.0,42.1,,,90.0,41.0,,992.7,,,
851,13.9,8.0,,10.0,14.0,100.0,,,45.0,42.1,,,90.0,41.0,,992.7,,,
852,14.9,15.0,24.0,10.0,19.0,110.0,160.0,,48.0,42.1,,,80.0,43.0,,993.1,,,
853,14.9,15.0,24.0,10.0,19.0,110.0,160.0,,48.0,42.1,,,80.0,43.0,,993.1,,,
854,14.9,15.0,24.0,10.0,19.0,110.0,160.0,,48.0,42.1,,,80.0,43.0,,993.1,,,
855,14.9,15.0,24.0,10.0,19.0,110.0,160.0,,48.0,42.1,,,80.0,43.0,,993.1,,,
856,14.9,15.0,24.0,10.0,19.0,110.0,160.0,,48.0,42.1,,,80.0,43.0,,993.1,,,
857,14.9,15.0,24.0,10.0,19.0,110.0,160.0,,48.0,42.1,,,80.0,43.0,,993.1,,,
858,15.9,18.0,,10.0,22.0,160.0,,,48.9,39.0,,,69.0,43.0,,992.5,,,
859,15.9,18.0,,10.0,22.0,160.0,,,48.9,39.0,,,69.0,43.0,,992.5,,,
860,15.9,18.0,,10.0,22.0,160.0,,,48.9,39.0,,,69.0,43.0,,992.5,,,
861,15.9,18.0,,10.0,22.0,160.0,,,48.9,39.0,,,69.0,43.0,,992.5,,,
862,15.9,18.0,,10.0,22.0,160.0,,,48.9,39.0,,,69.0,43.0,,992.5,,,
863,15.9,18.0,,10.0,22.0,160.0,,,48.9,39.0,,,69.0,43.0,,992.5,,,
864,16.9,18.0,26.0,10.0,25.0,160.0,,,51.1,37.0,,,59.0,,,991.8,,,
865,16.9,18.0,26.0,10.0,25.0,160.0,,,51.1,37.0,,,59.0,,,991.8,,,
866,16.9,18.0,26.0,10.0,25.0,160.0,,,51.1,37.0,,,59.0,,,991.8,,,
867,16.9,18.0,26.0,10.0,25.0,160.0,,,51.1,37.0,,,59.0,,,991.8,,,
868,16.9,18.0,26.0,10.0,25.0,160.0,,,51.1,37.0,,,59.0,,,991.8,,,
869,16.9,18.0,26.0,10.0,25.0,160.0,,,51.1,37.0,,,59.0,,,991.8,,,
870,17.9,20.0,33.0,10.0,39.0,,,,52.0,36.0,52.0,42.1,55.0,,,991.7,,,
871,17.9,20.0,33.0,10.0,39.0,,,,52.0,36.0,52.0,42.1,55.0,,,991.7,,,
872,17.9,20.0,33.0,10.0,39.0,,,,52.0,36.0,52.0,42.1,55.0,,,991.7,,,
873,17.9,20.0,33.0,10.0,39.0,,,,52.0,36.0,52.0,42.1,55.0,,,991.7,,,
874,17.9,20.0,33.0,10.0,39.0,,,,52.0,36.0,52.0,42.1,55.0,,,991.7,,,
875,17.9,20.0,33.0,10.0,39.0,,,,52.0,36.0,52.0,42.1,55.0,,,991.7,,,
876,18.9,17.0,33.0,10.0,44.0,200.0,,,52.0,35.1,,,53.0,,,991.6,,,
877,18.9,17.0,33.0,10.0,44.0,200.0,,,52.0,35.1,,,53.0,,,991.6,,,
878,18.9,17.0,33.0,10.0,44.0,200.0,,,52.0,35.1,,,53.0,,,991.6,,,
879,18.9,17.0,33.0,10.0,44.0,200.0,,,52.0,35.1,,,53.0,,,991.6,,,
880,18.9,17.0,33.0,10.0,44.0,200.0,,,52.0,35.1,,,53.0,,,991.6,,,
881,18.9,17.0,33.0,10.0,44.0,200.0,,,52.0,35.1,,,53.0,,,991.6,,,
882,19.9,14.0,26.0,10.0,42.0,65.0,200.0,,50.0,35.1,,,57.0,45.0,,991.9,,,
883,19.9,14.0,26.0,10.0,42.0,65.0,200.0,,50.0,35.1,,,57.0,45.0,,991.9,,,
884,19.9,14.0,26.0,10.0,42.0,65.0,200.0,,50.0,35.1,,,57.0,45.0,,991.9,,,
885,19.9,14.0,26.0,10.0,42.0,65.0,200.0,,50.0,35.1,,,57.0,45.0,,991.9,,,
886,19.9,14.0,26.0,10.0,42.0,65.0,200.0,,50.0,35.1,,,57.0,45.0,,991.9,,,
887,19.9,14.0,26.0,10.0,42.0,65.0,200.0,,50.0,35.1,,,57.0,45.0,,991.9,,,
888,20.9,24.0,35.0,10.0,47.0,60.0,200.0,,48.9,30.0,,,48.0,42.0,,991.8,,,
889,20.9,24.0,35.0,10.0,47.0,60.0,200.0,,48.9,30.0,,,48.0,42.0,,991.8,,,
890,20.9,24.0,35.0,10.0,47.0,60.0,200.0,,48.9,30.0,,,48.0,42.0,,991.8,,,
891,20.9,24.0,35.0,10.0,47.0,60.0,200.0,,48.9,30.0,,,48.0,42.0,,991.8,,,
892,20.9,24.0,35.0,10.0,47.0,60.0,200.0,,48.9,30.0,,,48.0,42.0,,991.8,,,
893,20.9,24.0,35.0,10.0,47.0,60.0,200.0,,48.9,30.0,,,48.0,42.0,,991.8,,,
894,21.9,22.0,33.0,10.0,50.0,200.0,,,45.0,25.0,,,46.0,37.0,,992.6,,,
895,21.9,22.0,33.0,10.0,50.0,200.0,,,45.0,25.0,,,46.0,37.0,,992.6,,,
896,21.9,22.0,33.0,10.0,50.0,200.0,,,45.0,25.0,,,46.0,37.0,,992.6,,,
897,21.9,22.0,33.0,10.0,50.0,200.0,,,45.0,25.0,,,46.0,37.0,,992.6,,,
898,21.9,22.0,33.0,10.0,50.0,200.0,,,45.0,25.0,,,46.0,37.0,,992.6,,,
899,21.9,22.0,33.0,10.0,50.0,200.0,,,45.0,25.0,,,46.0,37.0,,992.6,,,
900,22.9,18.0,28.0,10.0,50.0,200.0,,,43.0,21.0,,,42.0,35.0,,992.9,,,
901,22.9,18.0,28.0,10.0,50.0,200.0,,,43.0,21.0,,,42.0,35.0,,992.9,,,
902,22.9,18.0,28.0,10.0,50.0,200.0,,,43.0,21.0,,,42.0,35.0,,992.9,,,
903,22.9,18.0,28.0,10.0,50.0,200.0,,,43.0,21.0,,,42.0,35.0,,992.9,,,
904,22.9,18.0,28.0,10.0,50.0,200.0,,,43.0,21.0,,,42.0,35.0,,992.9,,,
905,22.9,18.0,28.0,10.0,50.0,200.0,,,43.0,21.0,,,42.0,35.0,,992.9,,,
906,23.9,18.0,33.0,10.0,50.0,220.0,,,37.9,25.0,53.1,37.9,60.0,29.0,,994.2,,,
907,23.9,18.0,33.0,10.0,50.0,220.0,,,37.9,25.0,53.1,37.9,60.0,29.0,,994.2,,,
908,23.9,18.0,33.0,10.0,50.0,220.0,,,37.9,25.0,53.1,37.9,60.0,29.0,,994.2,,,
909,23.9,18.0,33.0,10.0,50.0,220.0,,,37.9,25.0,53.1,37.9,60.0,29.0,,994.2,,,
910,23.9,18.0,33.0,10.0,50.0,220.0,,,37.9,25.0,53.1,37.9,60.0,29.0,,994.2,,,
911,23.9,18.0,33.0,10.0,50.0,220.0,,,37.9,25.0,53.1,37.9,60.0,29.0,,994.2,,,
912,0.9,20.0,28.0,10.0,43.0,220.0,,,35.1,19.9,,,54.0,25.0,,995.0,,,
913,0.9,20.0,28.0,10.0,43.0,220.0,,,35.1,19.9,,,54.0,25.0,,995.0,,,
914,0.9,20.0,28.0,10.0,43.0,220.0,,,35.1,19.9,,,54.0,25.0,,995.0,,,
915,0.9,20.0,28.0,10.0,43.0,220.0,,,35.1,19.9,,,54.0,25.0,,995.0,,,
916,0.9,20.0,28.0,10.0,43.0,220.0,,,35.1,19.9,,,54.0,25.0,,995.0,,,
917,0.9,20.0,28.0,10.0,43.0,220.0,,,35.1,19.9,,,54.0,25.0,,995.0,,,
918,1.9,17.0,26.0,10.0,50.0,230.0,,,32.0,16.0,,,52.0,22.0,,995.0,,,
919,1.9,17.0,26.0,10.0,50.0,230.0,,,32.0,16.0,,,52.0,22.0,,995.0,,,
920,1.9,17.0,26.0,10.0,50.0,230.0,,,32.0,16.0,,,52.0,22.0,,995.0,,,
921,1.9,17.0,26.0,10.0,50.0,230.0,,,32.0,16.0,,,52.0,22.0,,995.0,,,
922,1.9,17.0,26.0,10.0,50.0,230.0,,,32.0,16.0,,,52.0,22.0,,995.0,,,
923,1.9,17.0,26.0,10.0,50.0,230.0,,,32.0,16.0,,,52.0,22.0,,995.0,,,
924,2.9,17.0,32.0,10.0,200.0,,,,30.0,12.0,,,47.0,19.0,,995.6,,,
925,2.9,17.0,32.0,10.0,200.0,,,,30.0,12.0,,,47.0,19.0,,995.6,,,
926,2.9,17.0,32.0,10.0,200.0,,,,30.0,12.0,,,47.0,19.0,,995.6,,,
927,2.9,17.0,32.0,10.0,200.0,,,,30.0,12.0,,,47.0,19.0,,995.6,,,
928,2.9,17.0,32.0,10.0,200.0,,,,30.0,12.0,,,47.0,19.0,,995.6,,,
929,2.9,17.0,32.0,10.0,200.0,,,,30.0,12.0,,,47.0,19.0,,995.6,,,
930,3.9,10.0,,10.0,190.0,,,,28.9,12.9,,,51.0,20.0,,996.0,,,
931,3.9,10.0,,10.0,190.0,,,,28.9,12.9,,,51.0,20.0,,996.0,,,
932,3.9,10.0,,10.0,190.0,,,,28.9,12.9,,,51.0,20.0,,996.0,,,
933,3.9,10.0,,10.0,190.0,,,,28.9,12.9,,,51.0,20.0,,996.0,,,
934,3.9,10.0,,10.0,190.0,,,,28.9,12.9,,,51.0,20.0,,996.0,,,
935,3.9,10.0,,10.0,190.0,,,,28.9,12.9,,,51.0,20.0,,996.0,,,
936,4.9,15.0,24.0,10.0,190.0,,,,28.0,9.0,,,44.0,17.0,,996.6,,,
937,4.9,15.0,24.0,10.0,190.0,,,,28.0,9.0,,,44.0,17.0,,996.6,,,
938,4.9,15.0,24.0,10.0,190.0,,,,28.0,9.0,,,44.0,17.0,,996.6,,,
939,4.9,15.0,24.0,10.0,190.0,,,,28.0,9.0,,,44.0,17.0,,996.6,,,
940,4.9,15.0,24.0,10.0,190.0,,,,28.0,9.0,,,44.0,17.0,,996.6,,,
941,4.9,15.0,24.0,10.0,190.0,,,,28.0,9.0,,,44.0,17.0,,996.6,,,
942,5.9,14.0,,10.0,45.0,190.0,,,27.0,9.0,37.9,27.0,46.0,16.0,,995.7,,,
943,5.9,14.0,,10.0,45.0,190.0,,,27.0,9.0,37.9,27.0,46.0,16.0,,995.7,,,
944,5.9,14.0,,10.0,45.0,190.0,,,27.0,9.0,37.9,27.0,46.0,16.0,,995.7,,,
